,trade_date,ts_code,CON_YEAR,CON_OR,CON_NP,CON_EPS,CON_NA,CON_PB,CON_PS,CON_PE,CON_PEG,CON_ROE,CON_OR_YOY,CON_NP_YOY,CON_NPCGRATE_2Y,CON_PEI,trade_year,profit,year_profit,year_pe_ttm,year_profit_l1,year_profit_yoy,code_name,close,pe_ttm_weight,pe_ttm_equal,pb_ttm_weight,pb_ttm_equal,div_rate,roe,profit_avg,mv_avg,float_mv,total_mv,total_mv_l1,total_mv_chg,close_l1,close_chg,img_neg,tex_neg,riskfree_return,opt_profit_yoy,opt_pe,opt_profit,time,close_chg_s,CEFD,RIPO,NIPO,TURN,TURN_MA,trade_month,SR,lnPD,c_yoy,p_yoy,n,l1_TURN,SENT_INDEX,CEFD_R,NIPO_R,RIPO_R,SR_R,l1_TURN_R,lnPD_R,SENT_INDEX_R,SENT_INDEX_EX,SENT_INDEX_DEX,SENT_INDEX_R_EX,SENT_INDEX_R_DEX
227,20140130,000985.SH,2014,3032641718.3816,27501.434606919996,0.6856,2029752899.015,1.3019,0.8714,9.6087,0.5424,13.55,12.34,18.03,17.7148,86.1093,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2856.84,11.81,45.32,1.55,2.66,2.3032,13.2,9.65,113.9,186844.49,25.639163,258060.94,-0.6468665889537539,2879.79,-0.7969331097059107,0.0,0.5,0.015555555555555555,142.743229440915,-39.643844221105525,15.61510588916831,21.0,0.6351023813455331,-9.837222222222222,0.0,0.0,0.00206,-0.003760200000000005,201401,24.67,-0.3537,4.07,2.93,988.0,0.0024399999529123306,-0.9035763740539551,-1.2022521495819092,-0.9932002425193787,-0.42909911274909973,15.745779991149902,-0.004163250792771578,-0.20850010216236115,-1.1552438735961914,-0.14697287438130202,-0.5818307313051948,-0.2868384746692072,-0.5293538659325282
238,20140207,000985.SH,2014,3034560623.1621,27543.89391844,0.6866,2029328550.6926,1.3132,0.8782,9.6751,0.5434,13.57,12.25,18.65,17.8057,86.2365,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2890.7,11.9,46.16,1.57,2.71,2.2826,13.2,9.66,114.87,188343.25,25.834484,256391.63,0.7618072399633302,2856.84,1.1852256339171863,0.1,0.0,0.015555555555555555,151.0904730489775,-39.22675879396984,15.793603406389876,22.0,1.404759803294396,-10.203888888888889,0.0,0.0,0.00242,-0.003387633333333339,201402,24.67,-0.3537,8.13,5.87,989.0,0.0020600000862032175,-0.9299914240837097,-1.2932847738265991,-0.9930920600891113,-0.35899585485458374,10.96199893951416,-0.004048686940222979,-0.17738434672355652,-1.0265421867370605,-0.20291444882777465,-0.5765613659674781,-0.3640561297432021,-0.5279919681899019
249,20140210,000985.SH,2014,3033830168.3082,27479.50200179,0.685,2029033875.1222,1.342,0.8975,9.9089,0.5608,13.54,12.2,18.19,17.6679,86.033,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2965.07,12.15,47.55,1.6,2.79,2.2346,13.2,9.69,117.64,192454.46,26.351027000000002,258344.84,1.9994322317411273,2890.7,2.5727332480022236,0.142857,0.142857,0.015564166666666667,144.8973568236408,-37.75816582914573,15.52290195505456,23.0,6.618956365376071,-10.203888888888889,0.439979,1.0,0.00409,-0.0017067416666666736,201402,24.67,-0.3537,8.13,5.87,990.0,0.002420000033453107,-0.37290871143341064,-1.2932847738265991,0.006907932925969362,0.08098315447568893,10.96199893951416,-0.003688687225803733,-0.17738434672355652,-0.49292588233947754,-0.2566728979456993,-0.5714110740171293,-0.42296366291088094,-0.5266805725653998
260,20140211,000985.SH,2014,3034766136.1521,27441.5971249,0.6841,2028423320.0549,1.3501,0.9024,9.9794,0.5674,13.53,12.24,18.15,17.5867,85.9136,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2977.54,12.23,47.61,1.61,2.81,2.2214,13.21,9.69,118.48,193774.79,26.538715000000003,263510.27,0.7122606644515139,2965.07,0.420563426833076,0.0,0.0,0.015556944444444444,144.3588249779593,-37.31532663316583,15.363551127798065,24.0,0.17687359598958008,-10.203888888888889,0.295805,1.0,0.00468,-0.0011087750000000063,201402,24.67,-0.3537,8.13,5.87,991.0,0.004089999943971634,-0.424944669008255,-1.2932847738265991,0.006907932925969362,-0.06319084018468857,10.96199893951416,-0.002018687315285206,-0.17738434672355652,-0.5515926480293274,-0.26526711462112096,-0.5664356764390917,-0.4291846266850856,-0.5255152758212956
271,20140212,000985.SH,2014,3033668057.1841,27504.189914380004,0.6855,2029267982.5043,1.357,0.9077,10.0121,0.565,13.55,12.21,18.31,17.7207,86.1063,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2999.06,12.29,48.2,1.62,2.87,2.2116,13.21,9.68,118.92,194705.96,26.661354,265387.15,0.4621135574951474,2977.54,0.7227442788342087,0.333333,0.0,0.01555888888888889,146.51295236068512,-37.109924623115575,15.62668910903662,25.0,0.5223592925875804,-10.203888888888889,0.0,0.0,0.00416,-0.0016237833333333403,201402,24.67,-0.3537,8.13,5.87,992.0,0.004679999779909849,-0.8779527544975281,-1.2932847738265991,-0.9930920600891113,-0.35899585485458374,10.96199893951416,-0.0014286874793469906,-0.17738434672355652,-0.9900149703025818,-0.2770733166807774,-0.5621333086520779,-0.44006901361097184,-0.5252146087081164
282,20140213,000985.SH,2014,3023662960.1705,27504.14773137,0.6856,2029486926.2104,1.3454,0.903,9.9274,0.5602,13.55,12.32,18.32,17.7206,86.1086,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2964.7,12.15,47.3,1.6,2.82,2.2399,13.22,9.72,118.01,192483.06,26.363674,266613.54,-1.1165224391829431,2999.06,-1.1456923169259725,0.333333,0.0,0.015565833333333333,146.6475853221055,-37.641959798994975,15.626511773081686,26.0,1.312610885063203,-10.203888888888889,0.0,0.0,0.00483,-0.000948566666666672,201402,24.67,-0.3537,8.13,5.87,993.0,0.0041600000113248825,-0.8882810473442078,-1.2932847738265991,-0.9930920600891113,-0.35899585485458374,10.96199893951416,-0.0019486872479319572,-0.17738434672355652,-0.9972646236419678,-0.32150100148335053,-0.5584760982365543,-0.48896960456264255,-0.5257220706378335
293,20140214,000985.SH,2014,3024527276.8122,27513.30894054,0.6859,2029873981.7848,1.359,0.9121,10.0265,0.5652,13.55,12.35,18.36,17.7402,86.1368,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,3002.93,12.27,48.06,1.62,2.87,2.2155,13.22,9.74,119.44,194353.68,26.623609000000002,263636.74,0.9859589372862132,2964.7,1.2895065267986672,0.333333,0.333333,0.015556944444444444,147.18611716778696,-37.01947236180904,15.665025188232601,27.0,1.6628270826563618,-10.058333333333334,0.0,0.0,0.00367,-0.002097008333333337,201402,24.67,-0.3537,8.13,5.87,994.0,0.00482999999076128,-0.8674836158752441,-1.1477291584014893,-0.9930920600891113,-0.35899585485458374,10.96199893951416,-0.0012786872684955597,-0.17738434672355652,-0.9790436625480652,-0.36340745333563285,-0.5554026490674219,-0.5341666398500718,-0.5269420212027425
304,20140217,000985.SH,2014,3026036718.3669,27503.77193896,0.6856,2029251948.8658,1.3758,0.9226,10.1509,0.5729,13.55,12.41,18.6,17.7198,86.1069,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,3044.69,12.4,49.3,1.63,2.94,2.1908,13.23,9.76,120.93,196156.51,26.871421999999995,266236.09,0.9308016805685382,3002.93,1.390641806502324,0.166667,0.166667,0.015555555555555555,150.4173082418757,-36.23806532663317,15.624931954432375,28.0,1.9338846339920472,-10.058333333333334,0.0,0.0,0.00463,-0.0011236333333333381,201402,24.67,-0.3537,8.13,5.87,995.0,0.0036700000055134296,-0.8905236721038818,-1.1477291584014893,-0.9930920600891113,-0.35899585485458374,10.96199893951416,-0.00243868725374341,-0.17738434672355652,-0.9952160716056824,-0.40067771997542795,-0.5529037221750811,-0.5737246164949497,-0.5288424042337447
315,20140218,000985.SH,2014,3027053593.8396,27509.873724659996,0.6855,2029527956.1797,1.366,0.9158,10.0774,0.5683,13.55,12.42,18.65,17.7329,86.122,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,3024.97,12.3,48.99,1.62,2.92,2.2073,13.22,9.77,120.17,194844.64,26.676677,268714.22,-0.7247290448566313,3044.69,-0.6476849859920142,0.0,0.0,0.015555555555555555,151.0904730489775,-36.69974874371859,15.650583656239982,29.0,0.41949584107947563,-10.058333333333334,0.0,0.0,0.0047,-0.0010458083333333371,201402,24.67,-0.3537,8.13,5.87,996.0,0.004629999864846468,-0.8714560270309448,-1.1477291584014893,-0.9930920600891113,-0.35899585485458374,10.96199893951416,-0.0014786873944103718,-0.17738434672355652,-0.9818320274353027,-0.4368958366113582,-0.5509231911830549,-0.6112031741335731,-0.5313434969543013
326,20140219,000985.SH,2014,3026197894.1914,27526.90144533,0.6855,2029644380.3711,1.3787,0.9247,10.1654,0.5721,13.56,12.41,18.75,17.7693,86.1649,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,3042.6,12.4,48.89,1.63,2.93,2.1919,13.23,9.76,120.99,196606.36,26.885022999999997,266766.77,0.7810043207405304,3024.97,0.5828156973457732,0.0,0.0,0.015555555555555555,152.43680266318114,-36.14698492462311,15.722167621093163,30.0,0.33967413707263994,-10.058333333333334,0.439975,3.0,0.00499,-0.000748158333333338,201402,24.67,-0.3537,8.13,5.87,997.0,0.004699999932199717,0.259680837392807,-1.1477291584014893,2.0069079399108887,0.08097915351390839,10.96199893951416,-0.0014086873270571232,-0.17738434672355652,0.10476022213697433,-0.469026247393688,-0.5481706095766791,-0.6441590850365746,-0.5325882434036529
337,20140220,000985.SH,2014,3028873598.2161,27513.28643402,0.6858,2029383704.7044,1.3692,0.9174,10.099,0.5693,13.56,12.38,18.77,17.7402,86.1245,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,3005.35,12.28,47.87,1.62,2.86,2.2175,13.23,9.78,120.04,195042.79,26.636870000000002,268850.23,-0.9230157623446922,3042.6,-1.224281864195098,0.0,0.333333,0.015544444444444444,152.70606858602184,-36.564070351758794,15.664930571579683,31.0,1.4988660829970246,-10.058333333333334,0.0,0.0,0.00518,-0.0005545166666666721,201402,24.67,-0.3537,8.13,5.87,998.0,0.004989999812096357,-0.8643056750297546,-1.1477291584014893,-0.9930920600891113,-0.35899585485458374,10.96199893951416,-0.0011186874471604824,-0.17738434672355652,-0.9768129587173462,-0.415147271614574,-0.5459503744824784,-0.5775660021158122,-0.5344714940751216
348,20140221,000985.SH,2014,3026525685.7639,27506.8179046,0.6856,2029185866.3034,1.357,0.9098,10.0107,0.5647,13.56,12.26,18.81,17.7263,86.1062,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2984.67,12.2,47.55,1.61,2.86,2.23,13.23,9.76,119.08,193877.52,26.48419,266368.7,-0.5731904686999578,3005.35,-0.6881062105911107,0.333333,1.0,0.015493055555555555,153.2446004317033,-37.118718592964825,15.637737091511111,32.0,0.47349015705405795,-10.445882352941176,0.0,0.0,0.00388,-0.0018477333333333378,201402,24.67,-0.3537,8.13,5.87,999.0,0.005179999861866236,-0.8804739117622375,-1.5352782011032104,-0.9930920600891113,-0.35899585485458374,10.96199893951416,-0.000928687397390604,-0.17738434672355652,-0.9978076219558716,-0.4483570416906842,-0.544248024030419,-0.6130666033583796,-0.5369740090218883
359,20140224,000985.SH,2014,3025747896.7718,27491.85854784,0.6852,2028980549.7107,1.3409,0.8992,9.8963,0.5593,13.55,12.21,18.79,17.6943,86.0613,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2955.74,12.05,48.05,1.59,2.87,2.2572,13.23,9.76,117.53,191129.31,26.139195,264841.9,-1.3026450875031514,2984.67,-0.969286386769741,0.142857,0.142857,0.015462499999999999,152.97533450886257,-37.837311557788944,15.574848458952056,33.0,0.9395160995771399,-10.445882352941176,0.0,0.0,0.00407,-0.0016528833333333375,201402,24.67,-0.3537,8.13,5.87,1000.0,0.0038799999747425318,-0.9062946438789368,-1.5352782011032104,-0.9930920600891113,-0.35899585485458374,10.96199893951416,-0.002228687284514308,-0.17738434672355652,-1.0159319639205933,-0.48030679881861604,-0.543060209376441,-0.6472773525126194,-0.5400722881100516
370,20140225,000985.SH,2014,3024955192.2967,27487.350476990003,0.6853,2028893538.6798,1.3063,0.8762,9.6423,0.5452,13.55,12.2,18.82,17.6847,86.0405,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2860.97,11.72,46.05,1.55,2.76,2.326,13.23,9.76,114.4,186521.03,25.443456,261391.95,-2.66166957322137,2955.74,-3.2063036667636546,0.0,0.0,0.015440277777777778,153.37923339312368,-39.43278894472361,15.555896680758385,34.0,10.280383203502057,-10.445882352941176,0.0,0.0,0.00461,-0.0011088333333333367,201402,24.67,-0.3537,8.13,5.87,1001.0,0.0040699997916817665,-0.9025208353996277,-1.5352782011032104,-0.9930920600891113,-0.35899585485458374,10.96199893951416,-0.0020386874675750732,-0.17738434672355652,-1.0132830142974854,-0.5118033895138014,-0.5423502982976367,-0.6800577159929851,-0.5437092116947393
381,20140226,000985.SH,2014,3023285277.2924,27487.89040895,0.6851,2029293590.8825,1.3117,0.8805,9.6838,0.5475,13.55,12.18,18.86,17.6858,86.0422,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2873.72,11.78,46.13,1.55,2.76,2.3159,13.22,9.77,114.99,187402.58,25.550483,254434.56,0.42064647192581184,2860.97,0.44565304774255576,0.666667,0.0,0.015393055555555556,153.91776523880512,-39.172110552763826,15.558166536553916,35.0,0.1986066389622287,-10.445882352941176,0.0,0.0,0.00362,-0.0020949166666666694,201402,24.67,-0.3537,8.13,5.87,1002.0,0.004610000178217888,-0.8917953372001648,-1.5352782011032104,-0.9930920600891113,-0.35899585485458374,10.96199893951416,-0.0014986870810389519,-0.17738434672355652,-1.0057544708251953,-0.5406921655979912,-0.5420757946473277,-0.7096877438327469,-0.5478232210364807
392,20140227,000985.SH,2014,3023339535.6052,27473.63589325,0.6847,2029027552.3654,1.3078,0.8777,9.6584,0.5471,13.54,12.19,18.85,17.6553,85.9949,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2846.49,11.77,45.76,1.55,2.73,2.3211,13.22,9.75,114.69,187205.4,25.530309,255504.83,-0.07895741149002156,2873.72,-0.9475523015464282,0.0,0.0,0.015377777777777777,153.7831322773848,-39.33165829145728,15.498241032098978,36.0,0.8978553641659333,-10.445882352941176,0.0,0.0,0.00435,-0.00135624166666667,201402,24.67,-0.3537,8.13,5.87,1003.0,0.0036200000904500484,-0.9114587903022766,-1.5352782011032104,-0.9930920600891113,-0.35899585485458374,10.96199893951416,-0.0024886871688067913,-0.17738434672355652,-1.0195566415786743,-0.5666519506387337,-0.5422303201294633,-0.7360136722897068,-0.5523923128526695
403,20140228,000985.SH,2014,3022748429.5294,27445.80055696,0.684,2028113589.9969,1.3173,0.8839,9.7345,0.5532,13.53,12.21,19.11,17.5957,85.9051,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2877.26,11.83,45.92,1.56,2.76,2.3069,13.22,9.75,115.21,188203.08,25.668948,255303.09,0.543036905663774,2846.49,1.0809804355539798,0.333333,0.666667,0.015358333333333333,157.2835892743142,-38.8536432160804,15.381222214767195,37.0,1.168518702050472,-8.468125,0.0,0.0,0.00367,-0.002025425000000003,201402,24.67,-0.3537,8.13,5.87,1004.0,0.004350000061094761,-0.7951902151107788,0.44247913360595703,-0.9930920600891113,-0.35899585485458374,10.96199893951416,-0.0017586871981620789,-0.17738434672355652,-0.8887203931808472,-0.5921461989458543,-0.5426561827537153,-0.7612260019553964,-0.5571552266971715
414,20140303,000985.SH,2014,3022375092.6108,27388.25320954,0.6827,2025918786.8208,1.3322,0.893,9.8546,0.564,13.52,12.24,19.72,17.4723,85.7305,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2915.71,11.93,47.49,1.57,2.82,2.2837,13.22,9.76,116.44,189980.97,25.895677,256689.48,0.8832812314707894,2877.26,1.336340824256399,0.333333,0.333333,0.015330555555555556,165.49619992095637,-38.09924623115578,15.13929510221104,38.0,1.7858067985742718,-8.468125,0.0,0.0,0.00419,-0.0014952166666666704,201403,24.67,-0.3537,12.2,8.8,1005.0,0.0036700000055134296,-0.8086965084075928,0.7180183529853821,-0.992695152759552,-0.28881174325942993,6.18683385848999,-0.0019469488179311156,-0.1462072879076004,-0.7416990995407104,-0.6071588204194732,-0.5433501370817482,-0.7725626633092758,-0.5618443574254204
425,20140304,000985.SH,2014,3022306369.2899,27384.050904519998,0.6826,2025805626.9617,1.3293,0.891,9.8338,0.5631,13.52,12.2,19.76,17.4633,85.715,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2912.23,11.94,47.33,1.57,2.8,2.2808,13.22,9.73,116.15,190360.52,25.901407,258956.77,0.022127245408576357,2915.71,-0.11935343364052331,0.0,0.0,0.015319444444444443,166.03473176663786,-38.22989949748744,15.121628753280147,39.0,0.0142452421217828,-8.468125,0.0,0.0,0.00381,-0.0018641416666666704,201403,24.67,-0.3537,12.2,8.8,1006.0,0.004189999774098396,-0.7983682155609131,0.7180183529853821,-0.992695152759552,-0.28881174325942993,6.18683385848999,-0.001426949049346149,-0.1462072879076004,-0.7344493865966797,-0.6220600673489881,-0.5442823309723077,-0.7698183090890233,-0.5664457652056074
436,20140305,000985.SH,2014,3022743304.072,27358.400650590003,0.6819,2025198259.7373,1.3206,0.8848,9.776,0.5616,13.51,12.21,19.77,17.4083,85.6349,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2895.41,11.85,47.36,1.56,2.81,2.2984,13.22,9.73,115.3,188986.53,25.734348,259014.07,-0.6449804058906938,2912.23,-0.5775642720526886,0.0,0.333333,0.015306944444444446,166.16936472805818,-38.5929648241206,15.013795948679686,40.0,0.333580488351752,-8.468125,0.0,0.0,0.00354,-0.0021200333333333365,201403,24.67,-0.3537,12.2,8.8,1007.0,0.003809999907389283,-0.8059158325195312,0.7180183529853821,-0.992695152759552,-0.28881174325942993,6.18683385848999,-0.001806948916055262,-0.1462072879076004,-0.7397472262382507,-0.6350958984057892,-0.5454444964995546,-0.7666733433152876,-0.5709676117290658
447,20140306,000985.SH,2014,3020073032.9513,27366.88468325,0.682,2025098542.5083,1.3243,0.888,9.7999,0.5624,13.51,12.16,19.88,17.4265,85.6614,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2901.32,11.85,46.69,1.56,2.83,2.2965,13.24,9.78,115.83,189136.74,25.761588,257343.48,0.10585074857929477,2895.41,0.20411617007609628,0.333333,0.0,0.01529638888888889,167.65032730368216,-38.44283919597991,15.049462536564,41.0,0.041663410886533865,-8.468125,0.0,0.0,0.00359,-0.0020576250000000026,201403,24.67,-0.3537,12.2,8.8,1008.0,0.003539999946951866,-0.8112785816192627,0.7180183529853821,-0.992695152759552,-0.28881174325942993,6.18683385848999,-0.0020769487600773573,-0.1462072879076004,-0.7435114979743958,-0.6477259431588201,-0.5468262210843688,-0.7642791025338441,-0.5754149917159131
458,20140307,000985.SH,2014,3020381367.7818,27367.86785987,0.6819,2026654074.68,1.3221,0.8871,9.7901,0.5617,13.5,12.16,19.89,17.4286,85.6651,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2893.16,11.85,47.08,1.56,2.81,2.2953,13.22,9.78,115.79,189268.16,25.762463,257615.88,0.0033965297480786916,2901.32,-0.2812512925151389,0.0,0.0,0.015288888888888888,167.78496026510254,-38.50439698492462,15.053595777998632,42.0,0.07910228954143624,-8.692,0.0,0.0,0.00341,-0.002226800000000002,201403,24.67,-0.3537,12.2,8.8,1009.0,0.003590000094845891,-0.8218053579330444,0.4941433370113373,-0.992695152759552,-0.28881174325942993,6.18683385848999,-0.0020269486121833324,-0.1462072879076004,-0.7564725875854492,-0.6598186602878189,-0.5484232770615785,-0.7624324699270385,-0.5798079935519973
469,20140310,000985.SH,2014,3020571167.6744,27339.983137190004,0.6816,2026106343.8101,1.2821,0.86,9.5013,0.547,13.49,12.18,19.91,17.3688,85.5802,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2792.69,11.48,45.31,1.51,2.71,2.3716,13.23,9.78,112.2,183200.99,24.964132,257624.63,-3.0988147367741914,2893.16,-3.4726734781346247,0.142857,0.0,0.015283333333333333,168.05422618794327,-40.31846733668341,14.936369341944763,43.0,12.059461085739631,-8.692,0.0,0.0,0.0038,-0.0018236333333333352,201403,24.67,-0.3537,12.2,8.8,1010.0,0.0034099998883903027,-0.8253805041313171,0.4941433370113373,-0.992695152759552,-0.28881174325942993,6.18683385848999,-0.002206948818638921,-0.1462072879076004,-0.7589820623397827,-0.6717955952472516,-0.5502237392655103,-0.7619025237296714,-0.5841478307221125
480,20140311,000985.SH,2014,3020784835.9973,27345.168758490003,0.6817,2026194083.4599,1.2828,0.8604,9.5049,0.5469,13.5,12.23,19.98,17.3799,85.5992,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2797.95,11.46,45.09,1.51,2.71,2.3727,13.25,9.8,112.27,183293.36,24.946494,249641.32,-0.07065336779985554,2792.69,0.18834886793734906,0.0,0.333333,0.015278333333333335,168.99665691788582,-40.29585427135679,14.95816951943622,44.0,0.03547529605328096,-8.692,0.0,0.0,0.00305,-0.0025585083333333346,201403,24.67,-0.3537,12.2,8.8,1011.0,0.003800000064074993,-0.8176343441009521,0.4941433370113373,-0.992695152759552,-0.28881174325942993,6.18683385848999,-0.0018169487593695521,-0.1462072879076004,-0.753544807434082,-0.6831513206938163,-0.5522036410326682,-0.7616428395078321,-0.5884225078462304
491,20140312,000985.SH,2014,3031415826.364,27399.795004180003,0.6831,2027368676.1363,1.2806,0.8564,9.4754,0.5415,13.51,12.46,20.14,17.4971,85.768,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2799.26,11.46,44.79,1.51,2.69,2.3797,13.22,9.79,112.1,182768.03,24.875418,249464.94,-0.28491378387680566,2797.95,0.04681999320932384,0.333333,0.333333,0.015277777777777777,171.15078430061163,-40.48115577889447,15.187816418590636,45.0,0.0021921117641211306,-8.692,0.0,0.0,0.00333,-0.002267933333333334,201403,24.67,-0.3537,12.2,8.8,1012.0,0.0030499999411404133,-0.8325309157371521,0.4941433370113373,-0.992695152759552,-0.28881174325942993,6.18683385848999,-0.00256694876588881,-0.1462072879076004,-0.7640010714530945,-0.6930946953530294,-0.5543655833960007,-0.7609227713827126,-0.5926474962897785
502,20140313,000985.SH,2014,3031101706.0582,27406.799775260002,0.6833,2027441949.378,1.2961,0.8669,9.5877,0.5475,13.52,12.58,20.17,17.5121,85.7899,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2834.67,11.61,45.36,1.53,2.72,2.3476,13.21,9.8,113.75,185072.46,25.19461,248754.18,1.28316235731194,2799.26,1.2649771725384618,0.0,0.0,0.015277777777777777,171.55468318487274,-39.775753768844226,15.217264240557702,46.0,1.6001672470434012,-8.692,0.0,0.0,0.00332,-0.002267258333333335,201403,24.67,-0.3537,12.2,8.8,1013.0,0.003329999977722764,-0.8269695043563843,0.4941433370113373,-0.992695152759552,-0.28881174325942993,6.18683385848999,-0.0022869487293064594,-0.1462072879076004,-0.7600973844528198,-0.7034042983439328,-0.5566890301196538,-0.7611964904468072,-0.5968132612859223
513,20140314,000985.SH,2014,3030941484.8174,27375.085596560002,0.6824,2027185210.7622,1.2881,0.8615,9.5386,0.5468,13.5,12.52,20.15,17.4441,85.6904,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2819.06,11.51,45.1,1.52,2.71,2.3643,13.23,9.81,112.88,183507.65,24.991401,251946.1,-0.8065574343083637,2834.67,-0.5506813844292302,0.0,0.25,0.015277777777777777,171.28541726203196,-40.08417085427135,15.083938900225604,47.0,0.3032499871568936,-9.423571428571432,0.0,0.0,0.00289,-0.002682725000000002,201403,24.67,-0.3537,12.2,8.8,1014.0,0.0033199999015778303,-0.8648125529289246,-0.23742809891700745,-0.992695152759552,-0.28881174325942993,6.18683385848999,-0.002296948805451393,-0.1462072879076004,-0.8048685193061829,-0.7125404339474953,-0.5592029096359289,-0.761098759147994,-0.6009919813434671
524,20140317,000985.SH,2014,3028623207.427,27350.42596764,0.681,2028270418.1222,1.3062,0.8748,9.6867,0.557,13.48,12.54,19.99,17.3912,85.6134,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2863.74,11.78,46.33,1.55,2.77,2.3007,13.16,9.66,113.81,185046.45,25.198412,249914.01,0.8283289120125659,2819.06,1.5849254716111094,0.666667,0.0,0.015277777777777777,169.13128987930617,-39.15389447236181,14.98027064984072,48.0,2.511988750561698,-9.423571428571432,0.0,0.0,0.00285,-0.0027073000000000028,201403,24.67,-0.3537,12.2,8.8,1015.0,0.0028899998869746923,-0.8733532428741455,-0.23742809891700745,-0.992695152759552,-0.28881174325942993,6.18683385848999,-0.002726948820054531,-0.1462072879076004,-0.8108634352684021,-0.723799094638078,-0.5619014352896395,-0.7649907181877957,-0.6051856388499814
534,20140318,000985.SH,2014,3028955331.379,27342.51564344,0.6804,2028402930.4,1.3089,0.8765,9.7099,0.5589,13.48,12.54,20.09,17.3742,85.5888,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2869.03,11.66,46.63,1.54,2.79,2.3255,13.24,9.84,114.65,186583.15,25.384289000000003,251984.12,0.7376536267444278,2863.74,0.18472347349969276,0.0,0.0,0.015277777777777777,170.47761949350982,-39.00816582914573,14.947015913021636,49.0,0.03412276166179169,-9.423571428571432,0.0,0.0,0.00318,-0.0023639583333333355,201403,24.67,-0.3537,12.2,8.8,1016.0,0.002850000048056245,-0.8741477131843567,-0.23742809891700745,-0.992695152759552,-0.28881174325942993,6.18683385848999,-0.0027669486589729786,-0.1462072879076004,-0.8114210963249207,-0.7348567946367516,-0.5647703751843448,-0.7690696698493285,-0.6093870012830166
545,20140319,000985.SH,2014,3029496108.317,27271.71523071,0.6787,2027218055.8039,1.3057,0.8737,9.706,0.5636,13.45,12.38,19.98,17.2222,85.3752,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,2856.78,11.6,46.76,1.53,2.79,2.3333,13.26,9.87,114.5,186062.41,25.315474,253842.89,-0.2710928795366385,2869.03,-0.42697357643524114,0.0,0.5,0.015277777777777777,168.99665691788582,-39.03266331658292,14.64937335975948,50.0,0.1823064349739007,-9.423571428571432,0.0,0.0,0.00313,-0.0024049000000000015,201403,24.67,-0.3537,12.2,8.8,1017.0,0.0031799999997019768,-0.8675931692123413,-0.23742809891700745,-0.992695152759552,-0.28881174325942993,6.18683385848999,-0.0024369487073272467,-0.1462072879076004,-0.8068203330039978,-0.7451556543340959,-0.5677880640253387,-0.7728355122145703,-0.6135808322170155
